Date,Close,High,Low,Open,Volume,silver,sp500,dxy,oil,vix,us3m,dfii10,t10yie,usepuindxd
2016-01-15,1091.5,1095.800048828125,1081.800048828125,1085.0,44,13.883999824523926,1880.3299560546875,98.95999908447266,29.420000076293945,27.020000457763672,0.2230000048875808,0.67,1.36,67.14
2016-01-19,1089.9000244140625,1094.4000244140625,1084.9000244140625,1089.800048828125,17,14.109999656677246,1881.3299560546875,98.98999786376952,28.459999084472656,26.049999237060547,0.2300000041723251,0.68,1.38,81.9
2016-01-20,1107.0999755859375,1109.800048828125,1099.800048828125,1099.800048828125,30,14.147000312805176,1859.3299560546875,99.08999633789062,26.549999237060547,27.59000015258789,0.2529999911785126,0.69,1.32,70.19
2016-01-21,1099.0999755859375,1103.5999755859375,1094.0999755859375,1103.5999755859375,16,14.083000183105469,1868.989990234375,99.05999755859376,29.530000686645508,26.690000534057617,0.2730000019073486,0.74,1.28,110.2
2016-01-22,1097.199951171875,1103.199951171875,1097.199951171875,1098.0,4,14.04300022125244,1906.9000244140625,99.56999969482422,32.189998626708984,22.34000015258789,0.2879999876022339,0.72,1.35,68.43
2016-01-25,1106.199951171875,1109.300048828125,1099.300048828125,1099.300048828125,8,14.239999771118164,1877.0799560546875,99.36000061035156,30.34000015258789,24.149999618530277,0.2750000059604645,0.69,1.34,55.72
2016-01-26,1121.699951171875,1121.699951171875,1114.300048828125,1115.0999755859375,181,14.543999671936035,1903.6300048828125,99.36000061035156,31.450000762939453,22.5,0.3000000119209289,0.65,1.36,78.09
2016-01-27,1116.0999755859375,1117.800048828125,1115.800048828125,1117.800048828125,168706,14.4399995803833,1882.949951171875,98.9000015258789,32.29999923706055,23.11000061035156,0.3000000119209289,0.62,1.4,39.01
2016-01-28,1115.5999755859375,1125.699951171875,1109.800048828125,1125.4000244140625,52861,14.215999603271484,1893.3599853515625,98.51000213623048,33.220001220703125,22.420000076293945,0.3179999887943268,0.58,1.42,59.62
2016-01-29,1116.4000244140625,1118.5999755859375,1108.800048828125,1114.4000244140625,6955,14.229000091552734,1940.239990234375,99.61000061035156,33.619998931884766,20.200000762939453,0.3000000119209289,0.53,1.41,41.51
2016-02-01,1127.9000244140625,1130.0,1115.300048828125,1116.699951171875,1682,14.32900047302246,1939.3800048828125,99.0,31.6200008392334,19.979999542236328,0.2949999868869781,0.57,1.4,183.2
2016-02-02,1127.300048828125,1131.4000244140625,1123.0,1128.300048828125,1230,14.276000022888184,1903.030029296875,98.87000274658205,29.8799991607666,21.979999542236328,0.3300000131130218,0.51,1.36,117.91
2016-02-03,1141.300048828125,1146.0,1125.0,1128.5,1630,14.720000267028809,1912.530029296875,97.29000091552734,32.279998779296875,21.649999618530277,0.3330000042915344,0.5,1.38,73.51
2016-02-04,1157.5999755859375,1157.5999755859375,1141.0,1142.5,771,14.836000442504885,1915.449951171875,96.47000122070312,31.71999931335449,21.84000015258789,0.2829999923706054,0.51,1.36,40.73
2016-02-05,1157.800048828125,1174.800048828125,1146.0,1155.5999755859375,877,14.763999938964844,1880.050048828125,97.02999877929688,30.88999938964844,23.3799991607666,0.277999997138977,0.53,1.33,41.41
2016-02-08,1197.9000244140625,1200.4000244140625,1165.0,1173.5,931,15.416000366210938,1853.43994140625,96.56999969482422,29.690000534057617,26.0,0.2599999904632568,0.52,1.23,88.26
2016-02-09,1198.699951171875,1199.199951171875,1186.699951171875,1188.699951171875,700,15.444000244140623,1852.2099609375,96.06999969482422,27.940000534057617,26.540000915527344,0.3000000119209289,0.53,1.21,38.4
2016-02-10,1194.699951171875,1197.699951171875,1182.0999755859375,1189.800048828125,671,15.277000427246094,1851.8599853515625,95.88999938964844,27.450000762939453,26.290000915527344,0.2980000078678131,0.5,1.21,77.84
2016-02-11,1247.9000244140625,1260.800048828125,1204.5999755859375,1205.5999755859375,995,15.788999557495115,1829.0799560546875,95.55999755859376,26.209999084472656,28.13999938964844,0.2730000019073486,0.45,1.18,106.25
2016-02-12,1239.0999755859375,1247.800048828125,1233.5,1247.800048828125,250,15.78499984741211,1864.780029296875,95.9800033569336,29.440000534057617,25.399999618530277,0.270000010728836,0.49,1.25,74.63
2016-02-16,1207.9000244140625,1233.5999755859375,1193.5999755859375,1233.0999755859375,422,15.32900047302246,1895.5799560546875,96.87000274658205,29.040000915527344,24.11000061035156,0.2730000019073486,0.53,1.25,48.57
2016-02-17,1211.0999755859375,1212.9000244140625,1196.5,1196.5,53,15.371999740600586,1926.8199462890625,96.79000091552734,30.65999984741211,22.309999465942383,0.2930000126361847,0.53,1.28,108.64
2016-02-18,1226.0999755859375,1239.199951171875,1201.5999755859375,1209.5999755859375,315,15.427000045776367,1917.8299560546875,96.9499969482422,30.770000457763672,21.63999938964844,0.2879999876022339,0.51,1.24,117.33
2016-02-19,1230.4000244140625,1232.800048828125,1221.800048828125,1230.800048828125,76,15.368000030517578,1917.780029296875,96.5999984741211,29.63999938964844,20.530000686645508,0.2829999923706054,0.5,1.26,85.85
2016-02-22,1209.5,1226.0999755859375,1203.0,1226.0999755859375,280,15.178999900817873,1945.5,97.37999725341795,31.479999542236328,19.3799991607666,0.2930000126361847,0.46,1.31,55.88
2016-02-23,1222.300048828125,1226.0999755859375,1207.4000244140625,1207.4000244140625,351,15.234999656677246,1921.27001953125,97.4800033569336,31.8700008392334,20.979999542236328,0.3179999887943268,0.42,1.32,57.33
2016-02-24,1238.699951171875,1250.0999755859375,1230.0,1230.0,111,15.291999816894531,1929.800048828125,97.45999908447266,32.150001525878906,20.71999931335449,0.3149999976158142,0.39,1.36,62.26
2016-02-25,1238.199951171875,1241.5,1235.0,1239.4000244140625,1349,15.164999961853027,1951.699951171875,97.29000091552734,33.06999969482422,19.11000061035156,0.3100000023841858,0.32,1.39,57.5
2016-02-26,1219.800048828125,1239.0999755859375,1212.199951171875,1232.4000244140625,656,14.689000129699709,1948.050048828125,98.1500015258789,32.779998779296875,19.809999465942383,0.3030000030994415,0.35,1.41,41.87
2016-02-29,1233.9000244140625,1241.0,1218.5999755859375,1218.5999755859375,580,14.895999908447266,1932.22998046875,98.20999908447266,33.75,20.549999237060547,0.3079999983310699,0.32,1.42,65.74
2016-03-01,1230.300048828125,1248.4000244140625,1229.0,1240.5,477,14.732999801635742,1978.3499755859373,98.3499984741211,34.400001525878906,17.700000762939453,0.3199999928474426,0.35,1.48,49.35
2016-03-02,1241.0999755859375,1242.5999755859375,1226.0,1232.800048828125,267,15.003000259399414,1986.449951171875,98.20999908447266,34.65999984741211,17.09000015258789,0.3030000030994415,0.33,1.51,41.64
2016-03-03,1257.4000244140625,1267.9000244140625,1238.0,1238.4000244140625,123,15.130999565124512,1993.4000244140625,97.56999969482422,34.56999969482422,16.700000762939453,0.2630000114440918,0.3,1.53,48.6
2016-03-04,1269.9000244140625,1279.9000244140625,1250.9000244140625,1263.0,268,15.680999755859377,1999.989990234375,97.33999633789062,35.91999816894531,16.860000610351562,0.2649999856948852,0.37,1.51,46.74
2016-03-07,1263.199951171875,1272.300048828125,1259.699951171875,1259.800048828125,67,15.623000144958496,2001.760009765625,97.06999969482422,37.900001525878906,17.350000381469727,0.2649999856948852,0.43,1.48,59.99
2016-03-08,1262.0999755859375,1276.300048828125,1261.0,1268.699951171875,43,15.383999824523926,1979.260009765625,97.20999908447266,36.5,18.670000076293945,0.3050000071525574,0.37,1.46,77.42
2016-03-09,1256.5999755859375,1260.0,1244.800048828125,1254.5,79,15.354999542236328,1989.260009765625,97.16999816894533,38.290000915527344,18.34000015258789,0.2879999876022339,0.39,1.51,46.99
2016-03-10,1272.0,1273.0,1237.5,1250.0,119,15.54599952697754,1989.5699462890625,96.06999969482422,37.84000015258789,18.049999237060547,0.3030000030994415,0.45,1.48,30.22
2016-03-11,1258.699951171875,1280.699951171875,1249.4000244140625,1270.0,87,15.607000350952148,2022.18994140625,96.16999816894533,38.5,16.5,0.3079999983310699,0.44,1.54,29.26
2016-03-14,1244.4000244140625,1258.0,1234.5,1256.0,58,15.517999649047852,2019.6400146484373,96.62000274658205,37.18000030517578,16.920000076293945,0.3079999983310699,0.45,1.52,54.04
2016-03-15,1230.4000244140625,1236.0,1228.0,1228.300048828125,37,15.255000114440918,2015.9300537109373,96.62999725341795,36.34000015258789,16.84000015258789,0.324999988079071,0.47,1.5,45.63
2016-03-16,1229.300048828125,1263.800048828125,1228.9000244140625,1229.5,45,15.21399974822998,2027.219970703125,95.88999938964844,38.459999084472656,14.989999771118164,0.3000000119209289,0.36,1.58,48.66
2016-03-17,1264.5,1270.0999755859375,1255.9000244140625,1261.5,27,16.02199935913086,2040.5899658203125,94.76000213623048,40.20000076293945,14.4399995803833,0.2750000059604645,0.34,1.57,40.06
2016-03-18,1253.800048828125,1264.4000244140625,1251.5,1257.0999755859375,542,15.805999755859377,2049.580078125,94.98999786376952,39.43999862670898,14.020000457763672,0.2800000011920929,0.27,1.61,58.48
2016-03-21,1243.800048828125,1256.199951171875,1243.4000244140625,1256.199951171875,1061,15.840999603271484,2051.60009765625,95.29000091552734,39.90999984741211,13.789999961853027,0.2879999876022339,0.28,1.64,89.85
2016-03-22,1248.199951171875,1252.4000244140625,1243.800048828125,1244.0,20,15.876999855041504,2049.800048828125,95.6500015258789,41.45000076293945,14.170000076293944,0.2949999868869781,0.31,1.63,55.17
2016-03-23,1223.699951171875,1247.699951171875,1218.5999755859375,1247.699951171875,28,15.262999534606934,2036.7099609375,96.0500030517578,39.790000915527344,14.9399995803833,0.2930000126361847,0.3,1.58,87.98
2016-03-24,1221.4000244140625,1221.4000244140625,1214.199951171875,1214.199951171875,13,15.190999984741213,2035.93994140625,96.13999938964844,39.459999084472656,14.739999771118164,0.2750000059604645,0.34,1.57,50.15
2016-03-28,1219.9000244140625,1222.199951171875,1210.0,1211.5,33,15.194000244140623,2037.050048828125,95.94000244140624,39.38999938964844,15.239999771118164,0.2549999952316284,0.33,1.56,105.86
2016-03-29,1235.5999755859375,1235.5999755859375,1217.699951171875,1217.800048828125,189732,15.237000465393066,2055.010009765625,95.16000366210938,38.27999877929688,13.81999969482422,0.2249999940395355,0.2,1.61,69.82
2016-03-30,1226.9000244140625,1245.0,1223.4000244140625,1241.4000244140625,48248,15.206000328063965,2063.949951171875,94.83999633789062,38.31999969482422,13.5600004196167,0.1850000023841858,0.18,1.65,124.96
2016-03-31,1234.199951171875,1239.5999755859375,1224.5,1225.5999755859375,3377,15.460000038146973,2059.739990234375,94.58999633789062,38.34000015258789,13.949999809265137,0.1930000036954879,0.16,1.62,36.42
2016-04-01,1222.199951171875,1235.199951171875,1209.199951171875,1232.300048828125,1602,15.041999816894531,2072.780029296875,94.62000274658205,36.790000915527344,13.100000381469728,0.2179999947547912,0.17,1.62,30.46
2016-04-04,1218.0,1222.300048828125,1215.0,1221.699951171875,2038,14.94200038909912,2066.1298828125,94.51000213623048,35.70000076293945,14.119999885559082,0.1829999983310699,0.14,1.64,38.89
2016-04-05,1228.4000244140625,1236.699951171875,1215.4000244140625,1215.4000244140625,477,15.11400032043457,2045.1700439453125,94.62999725341795,35.88999938964844,15.420000076293944,0.2179999947547912,0.14,1.59,25.71
2016-04-06,1222.5,1230.4000244140625,1217.5999755859375,1230.4000244140625,248,15.052000045776367,2066.659912109375,94.43000030517578,37.75,14.09000015258789,0.2199999988079071,0.17,1.59,36.17
2016-04-07,1236.199951171875,1242.9000244140625,1224.5999755859375,1224.800048828125,375,15.156000137329102,2041.9100341796875,94.4800033569336,37.2599983215332,16.15999984741211,0.2199999988079071,0.12,1.58,28.9
2016-04-08,1242.5,1242.800048828125,1232.0,1241.0,409,15.381999969482422,2047.5999755859373,94.23999786376952,39.720001220703125,15.359999656677246,0.2179999947547912,0.14,1.58,30.25
2016-04-11,1256.699951171875,1258.699951171875,1241.5,1241.5,437,15.973999977111816,2041.989990234375,93.9499969482422,40.36000061035156,16.260000228881836,0.209999993443489,0.17,1.56,101.11
2016-04-12,1259.4000244140625,1261.699951171875,1253.699951171875,1260.0,185,16.219999313354492,2061.719970703125,93.95999908447266,42.16999816894531,14.850000381469728,0.2300000041723251,0.22,1.57,34.46
2016-04-13,1246.800048828125,1256.9000244140625,1241.300048828125,1256.5,203,16.322999954223633,2082.419921875,94.73999786376952,41.7599983215332,13.84000015258789,0.2230000048875808,0.21,1.56,37.74
2016-04-14,1225.0,1243.699951171875,1224.5,1231.4000244140625,264,16.16900062561035,2082.780029296875,94.9000015258789,41.5,13.720000267028809,0.2150000035762787,0.24,1.56,21.42
2016-04-15,1233.0999755859375,1235.0,1225.699951171875,1225.699951171875,97,16.30900001525879,2080.72998046875,94.6999969482422,40.36000061035156,13.619999885559082,0.209999993443489,0.2,1.56,52.17
2016-04-18,1233.5999755859375,1241.0999755859375,1232.199951171875,1238.699951171875,304,16.249000549316406,2094.340087890625,94.48999786376952,39.77999877929688,13.350000381469728,0.1979999989271164,0.21,1.57,63.08
2016-04-19,1253.0,1256.199951171875,1228.800048828125,1231.5999755859375,386,16.968000411987305,2100.800048828125,93.9800033569336,41.08000183105469,13.239999771118164,0.2150000035762787,0.19,1.6,20.66
2016-04-20,1253.199951171875,1256.0999755859375,1243.0,1256.0999755859375,180,17.131000518798828,2102.39990234375,94.48999786376952,42.630001068115234,13.279999732971191,0.2179999947547912,0.23,1.62,41.3
2016-04-21,1249.0,1270.5999755859375,1247.5999755859375,1247.699951171875,124,17.086000442504883,2091.47998046875,94.5999984741211,43.18000030517578,13.949999809265137,0.2249999940395355,0.24,1.64,34.27
2016-04-22,1228.699951171875,1248.5,1228.0,1248.5,188,16.895999908447266,2091.580078125,95.12000274658205,43.72999954223633,13.220000267028809,0.2249999940395355,0.25,1.64,112.29
2016-04-25,1238.9000244140625,1240.9000244140625,1231.5999755859375,1231.5999755859375,442,17.0049991607666,2087.7900390625,94.83999633789062,42.63999938964844,14.079999923706056,0.2380000054836273,0.26,1.65,59.83
2016-04-26,1242.199951171875,1244.199951171875,1233.0,1239.800048828125,97,17.106000900268555,2091.699951171875,94.56999969482422,44.040000915527344,13.960000038146973,0.2450000047683715,0.27,1.67,49.42
2016-04-27,1249.199951171875,1249.5,1248.5999755859375,1248.5999755859375,547,17.285999298095703,2095.14990234375,94.38999938964844,45.33000183105469,13.770000457763672,0.2450000047683715,0.19,1.68,42.37
2016-04-28,1265.5,1270.0999755859375,1238.5,1245.9000244140625,887,17.55299949645996,2075.81005859375,93.76000213623048,46.02999877929688,15.220000267028809,0.209999993443489,0.12,1.72,20.3
2016-04-29,1289.199951171875,1295.5,1267.199951171875,1267.300048828125,464,17.788999557495117,2065.300048828125,93.08000183105467,45.91999816894531,15.699999809265137,0.1930000036954879,0.12,1.71,54.91
2016-05-02,1294.699951171875,1304.4000244140625,1290.4000244140625,1292.0999755859375,192,17.6560001373291,2081.429931640625,92.62999725341795,44.77999877929688,14.68000030517578,0.1850000023841858,0.2,1.68,72.72
2016-05-03,1290.699951171875,1301.5,1284.5,1292.699951171875,151,17.474000930786133,2063.3701171875,92.94000244140624,43.650001525878906,15.600000381469728,0.2029999941587448,0.17,1.64,45.4
2016-05-04,1273.300048828125,1290.0,1273.0,1286.9000244140625,109,17.277000427246094,2051.1201171875,93.18000030517578,43.77999877929688,16.049999237060547,0.1979999989271164,0.16,1.63,44.1
2016-05-05,1271.4000244140625,1286.0,1270.800048828125,1282.9000244140625,330,17.302000045776367,2050.6298828125,93.77999877929688,44.31999969482422,15.90999984741211,0.1829999983310699,0.13,1.63,34.04
2016-05-06,1292.9000244140625,1295.5999755859375,1276.9000244140625,1278.5999755859375,305,17.506999969482422,2057.139892578125,93.88999938964844,44.65999984741211,14.720000267028809,0.1800000071525573,0.18,1.61,31.3
2016-05-09,1265.5999755859375,1286.5,1262.300048828125,1286.5,341,17.06999969482422,2058.68994140625,94.1500015258789,43.43999862670898,14.56999969482422,0.2029999941587448,0.18,1.59,59.73
2016-05-10,1263.9000244140625,1267.4000244140625,1258.699951171875,1265.0999755859375,23,17.075000762939453,2084.389892578125,94.29000091552734,44.65999984741211,13.630000114440918,0.2430000007152557,0.15,1.62,62.97
2016-05-11,1274.5999755859375,1279.199951171875,1266.9000244140625,1266.9000244140625,50,17.302000045776367,2064.4599609375,93.81999969482422,46.22999954223633,14.6899995803833,0.2479999959468841,0.14,1.59,54.4
2016-05-12,1270.300048828125,1281.199951171875,1264.0,1267.0,101,17.086999893188477,2064.110107421875,94.13999938964844,46.70000076293945,14.40999984741211,0.257999986410141,0.15,1.6,50.82
2016-05-13,1271.9000244140625,1275.699951171875,1264.5999755859375,1271.4000244140625,66,17.114999771118164,2046.6099853515625,94.61000061035156,46.209999084472656,15.039999961853027,0.257999986410141,0.13,1.58,59.77
2016-05-16,1273.4000244140625,1287.800048828125,1272.800048828125,1272.800048828125,44,17.142000198364258,2066.659912109375,94.56999969482422,47.720001220703125,14.68000030517578,0.257999986410141,0.15,1.6,82.79
2016-05-17,1276.199951171875,1281.5999755859375,1270.800048828125,1272.5,16,17.235000610351562,2047.2099609375,94.5500030517578,48.310001373291016,15.56999969482422,0.2680000066757202,0.15,1.61,51.62
2016-05-18,1273.699951171875,1276.4000244140625,1256.800048828125,1276.4000244140625,17,17.1200008392334,2047.6300048828125,95.08000183105467,48.18999862670898,15.949999809265137,0.270000010728836,0.26,1.61,32.08
2016-05-19,1254.199951171875,1255.5,1247.5,1248.0,69,16.479000091552734,2040.0400390625,95.29000091552734,48.15999984741211,16.329999923706055,0.2899999916553497,0.29,1.56,58.53
2016-05-20,1252.4000244140625,1256.5999755859375,1252.4000244140625,1256.5999755859375,44,16.518999099731445,2052.320068359375,95.30999755859376,47.75,15.199999809265137,0.2980000078678131,0.29,1.56,25.94
2016-05-23,1251.0999755859375,1251.5999755859375,1247.5,1251.5999755859375,56,16.40999984741211,2048.0400390625,95.2300033569336,48.08000183105469,15.81999969482422,0.3129999935626983,0.3,1.54,141.68
2016-05-24,1228.9000244140625,1240.0,1228.199951171875,1240.0,20,16.238000869750977,2076.06005859375,95.56999969482422,48.619998931884766,14.420000076293944,0.3429999947547912,0.31,1.55,66.06
2016-05-25,1223.5,1223.5,1218.5999755859375,1219.300048828125,5,16.2549991607666,2090.5400390625,95.3499984741211,49.560001373291016,13.899999618530272,0.3149999976158142,0.29,1.58,51.51
2016-05-26,1220.0999755859375,1232.5999755859375,1220.0999755859375,1232.5999755859375,199778,16.33799934387207,2090.10009765625,95.16999816894533,49.47999954223633,13.43000030517578,0.2750000059604645,0.25,1.58,23.07
2016-05-27,1213.800048828125,1223.199951171875,1206.4000244140625,1220.300048828125,63739,16.246000289916992,2099.06005859375,95.5199966430664,49.33000183105469,13.119999885559082,0.2980000078678131,0.27,1.58,19.22
2016-05-31,1214.800048828125,1217.5999755859375,1199.0,1212.5,6432,15.972000122070312,2096.949951171875,95.88999938964844,49.09999847412109,14.1899995803833,0.2829999923706054,0.3,1.54,48.19
2016-06-01,1211.9000244140625,1219.800048828125,1205.4000244140625,1215.699951171875,2717,15.906000137329102,2099.330078125,95.45999908447266,49.0099983215332,14.199999809265137,0.2949999868869781,0.31,1.54,48.39
2016-06-02,1209.800048828125,1217.0,1209.5999755859375,1212.4000244140625,1627,16.0049991607666,2105.260009765625,95.55999755859376,49.16999816894531,13.630000114440918,0.270000010728836,0.27,1.54,44.41
2016-06-03,1240.0999755859375,1244.5,1206.4000244140625,1209.0999755859375,1622,16.34600067138672,2099.1298828125,94.02999877929688,48.619998931884766,13.470000267028809,0.270000010728836,0.19,1.52,54.72
2016-06-06,1244.5999755859375,1247.300048828125,1240.0,1244.4000244140625,1135,16.42799949645996,2109.409912109375,93.9000015258789,49.68999862670898,13.649999618530272,0.25,0.19,1.54,136.57
2016-06-07,1244.4000244140625,1244.9000244140625,1236.5,1244.0,281,16.37700080871582,2112.1298828125,93.83000183105467,50.36000061035156,14.050000190734863,0.2649999856948852,0.15,1.57,127.93
2016-06-08,1259.800048828125,1264.0,1247.300048828125,1247.5999755859375,406,16.968000411987305,2119.1201171875,93.58999633789062,51.22999954223633,14.079999923706056,0.2349999994039535,0.12,1.59,46.41
2016-06-09,1270.199951171875,1271.4000244140625,1258.0999755859375,1262.5,381,17.253000259399414,2115.47998046875,94.0999984741211,50.560001373291016,14.640000343322754,0.2399999946355819,0.12,1.56,49.67
2016-06-10,1273.4000244140625,1278.0,1265.300048828125,1267.5999755859375,397,17.315000534057617,2096.070068359375,94.5999984741211,49.06999969482422,17.030000686645508,0.2399999946355819,0.12,1.52,70.69
2016-06-13,1284.4000244140625,1287.300048828125,1273.0,1276.199951171875,328,17.42799949645996,2079.06005859375,94.37000274658205,48.880001068115234,20.96999931335449,0.2450000047683715,0.15,1.47,60.21
2016-06-14,1285.5999755859375,1289.699951171875,1277.800048828125,1281.800048828125,554,17.40999984741211,2075.320068359375,94.93000030517578,48.4900016784668,20.5,0.2630000114440918,0.17,1.45,83.69
2016-06-15,1285.800048828125,1296.199951171875,1278.800048828125,1284.5999755859375,162,17.48900032043457,2071.5,94.61000061035156,48.0099983215332,20.13999938964844,0.2549999952316284,0.13,1.47,79.47
2016-06-16,1296.0999755859375,1316.4000244140625,1281.0999755859375,1296.300048828125,251,17.5939998626709,2077.989990234375,94.56999969482422,46.209999084472656,19.3700008392334,0.2450000047683715,0.15,1.42,109.07
2016-06-17,1292.5,1300.0999755859375,1280.300048828125,1280.300048828125,129,17.399999618530273,2071.219970703125,94.20999908447266,47.97999954223633,19.40999984741211,0.2479999959468841,0.2,1.42,71.03
2016-06-20,1290.0,1291.199951171875,1280.300048828125,1288.9000244140625,153,17.503000259399414,2083.25,93.61000061035156,49.369998931884766,18.3700008392334,0.2479999959468841,0.24,1.43,94.78
2016-06-21,1270.5,1293.9000244140625,1266.300048828125,1293.9000244140625,134,17.31100082397461,2088.89990234375,94.0199966430664,48.84999847412109,18.479999542236328,0.2649999856948852,0.28,1.43,137.6
2016-06-22,1268.0,1269.199951171875,1264.9000244140625,1267.0,53,17.30500030517578,2085.449951171875,93.72000122070312,49.130001068115234,21.170000076293945,0.2680000066757202,0.25,1.44,146.78
2016-06-23,1261.199951171875,1270.5,1255.199951171875,1263.4000244140625,218,17.347999572753906,2113.320068359375,93.52999877929688,50.11000061035156,17.25,0.2750000059604645,0.24,1.5,125.3
2016-06-24,1320.0,1355.5999755859375,1253.699951171875,1253.699951171875,694,17.78499984741211,2037.4100341796875,95.4499969482422,47.63999938964844,25.76000022888184,0.2380000054836273,0.15,1.42,312.85
2016-06-27,1322.5,1331.699951171875,1320.0,1330.0,92,17.739999771118164,2000.5400390625,96.54000091552734,46.33000183105469,23.850000381469727,0.2349999994039535,0.12,1.34,254.28
2016-06-28,1315.300048828125,1315.5999755859375,1314.0999755859375,1314.800048828125,1072,17.839000701904297,2036.0899658203125,96.25,47.84999847412109,18.75,0.2599999904632568,0.09,1.37,238.67
2016-06-29,1323.9000244140625,1327.4000244140625,1311.5999755859375,1311.5999755859375,414,18.36199951171875,2070.77001953125,95.7699966430664,49.880001068115234,16.639999389648438,0.2549999952316284,0.1,1.4,146.63
2016-06-30,1318.4000244140625,1323.5,1314.5,1315.800048828125,560,18.582000732421875,2098.860107421875,96.13999938964844,48.33000183105469,15.630000114440918,0.2479999959468841,0.09,1.4,96.08
2016-07-01,1336.699951171875,1344.199951171875,1321.9000244140625,1324.5,137,19.54400062561035,2102.949951171875,95.6500015258789,48.9900016784668,14.770000457763672,0.2430000007152557,0.03,1.43,108.22
2016-07-05,1356.4000244140625,1356.800048828125,1339.699951171875,1342.199951171875,90,19.86599922180176,2088.550048828125,96.16999816894533,46.59999847412109,15.579999923706056,0.2380000054836273,-0.03,1.4,89.02
2016-07-06,1364.9000244140625,1374.9000244140625,1359.0,1359.0,130,20.15999984741211,2099.72998046875,96.05999755859376,47.43000030517578,14.960000038146973,0.2630000114440918,-0.05,1.43,185.04
2016-07-07,1360.0999755859375,1368.5999755859375,1350.5,1366.800048828125,207,19.79800033569336,2097.89990234375,96.33000183105467,45.13999938964844,14.760000228881836,0.270000010728836,-0.03,1.43,117.71
2016-07-08,1356.5999755859375,1365.800048828125,1335.0,1361.300048828125,249,20.058000564575195,2129.89990234375,96.3000030517578,45.40999984741211,13.199999809265137,0.2730000019073486,-0.06,1.43,105.65
2016-07-11,1355.0,1371.800048828125,1353.0,1371.699951171875,26,20.263999938964844,2137.159912109375,96.56999969482422,44.7599983215332,13.539999961853027,0.2750000059604645,0.01,1.42,93.07
2016-07-12,1334.0999755859375,1356.0,1330.300048828125,1353.5999755859375,252,20.1299991607666,2152.139892578125,96.44000244140624,46.79999923706055,13.550000190734863,0.2949999868869781,0.07,1.46,113.92
2016-07-13,1342.4000244140625,1342.4000244140625,1336.699951171875,1341.5,7,20.3700008392334,2152.429931640625,96.22000122070312,44.75,13.039999961853027,0.2980000078678131,0.03,1.45,58.42
2016-07-14,1331.300048828125,1341.4000244140625,1322.699951171875,1341.4000244140625,20,20.2810001373291,2163.75,96.08000183105467,45.68000030517578,12.81999969482422,0.3030000030994415,0.08,1.45,53.11
2016-07-15,1326.5,1333.699951171875,1322.9000244140625,1333.699951171875,52,20.125,2161.739990234375,96.58000183105467,45.95000076293945,12.670000076293944,0.2980000078678131,0.11,1.49,34.4
2016-07-18,1328.4000244140625,1335.0,1326.199951171875,1327.5,54,20.04400062561035,2166.889892578125,96.55999755859376,45.2400016784668,12.4399995803833,0.2879999876022339,0.1,1.49,112.79
2016-07-19,1331.5,1333.199951171875,1326.4000244140625,1328.5,322,19.975000381469727,2163.780029296875,97.0500030517578,44.650001525878906,11.970000267028809,0.3100000023841858,0.12,1.44,39.89
2016-07-20,1318.800048828125,1337.5,1315.5,1331.0,751,19.582000732421875,2173.02001953125,97.1999969482422,44.93999862670898,11.770000457763672,0.3149999976158142,0.13,1.46,45.87
2016-07-21,1330.5,1330.5,1312.800048828125,1312.800048828125,318,19.78400039672852,2165.169921875,97.0,44.75,12.739999771118164,0.3030000030994415,0.05,1.52,37.63
2016-07-22,1323.0999755859375,1330.699951171875,1320.4000244140625,1330.699951171875,55,19.65699958801269,2175.030029296875,97.47000122070312,44.18999862670898,12.020000457763672,0.3030000030994415,0.06,1.51,59.24
2016-07-25,1319.300048828125,1319.300048828125,1313.800048828125,1315.699951171875,548,19.614999771118164,2168.47998046875,97.29000091552734,43.130001068115234,12.869999885559082,0.2980000078678131,0.08,1.5,78.34
2016-07-26,1320.699951171875,1320.699951171875,1315.199951171875,1315.199951171875,63,19.655000686645508,2169.179931640625,97.16000366210938,42.91999816894531,13.050000190734863,0.3079999983310699,0.07,1.5,56.4
2016-07-27,1326.5999755859375,1326.5999755859375,1326.0,1326.0,215388,19.96500015258789,2166.580078125,97.0500030517578,41.91999816894531,12.829999923706056,0.2829999923706054,0.03,1.49,122.84
2016-07-28,1332.300048828125,1344.300048828125,1330.0999755859375,1339.5,56908,20.15999984741211,2170.06005859375,96.73999786376952,41.13999938964844,12.720000267028809,0.2199999988079071,0.0,1.52,76.37
2016-07-29,1349.0,1353.300048828125,1325.800048828125,1333.199951171875,6076,20.312000274658203,2173.60009765625,95.52999877929688,41.59999847412109,11.869999885559082,0.2399999946355819,-0.03,1.49,78.16
2016-08-01,1351.4000244140625,1353.5,1345.5999755859375,1348.800048828125,1257,20.46500015258789,2170.840087890625,95.70999908447266,40.060001373291016,12.4399995803833,0.2380000054836273,0.05,1.46,74.99
2016-08-02,1364.4000244140625,1366.0,1346.5999755859375,1352.0999755859375,2941,20.666000366210938,2157.030029296875,95.05999755859376,39.5099983215332,13.369999885559082,0.2800000011920929,0.11,1.44,55.54
2016-08-03,1356.0999755859375,1364.699951171875,1353.300048828125,1362.4000244140625,715,20.43600082397461,2163.7900390625,95.55999755859376,40.83000183105469,12.859999656677246,0.2680000066757202,0.09,1.46,38.55
